content,cleaned_content,label,지점명
.,,0,유성DT점
좋아요,좋다,1,유성DT점
맥도날드좋아요!,맥도날드 좋다,1,유성DT점
좋아요,좋다,1,유성DT점
맥모닝먹기편해요,맥 모닝 먹기 편하다,1,유성DT점
좋아요,좋다,1,유성DT점
좋아요,좋다,1,유성DT점
맛있어요 지하철역이랑 가까움,맛있다 지하철역 이랑 가깝다 움,1,유성DT점
사람 겁나게 많네요~,사람 겁나다 많다,1,유성DT점
"장난하세요? 빅맥에 소스 저거 보이는게 다고 치즈도 없고 피클도 없어요. 포장해와서 집에와서 먹다 이상해서 보니까 이지경. 만들때 진짜 신경 안쓰시나봐요. 그리고 해피밀 장난감 없으면 메뉴 나오기전에 알려주세요 이상한 동화책 끼워줄거면, 안에 넣어서 주지말고 미리 그것도 알려주시구요. 해피밀 그런거 그냥 그렇다치고 넘어가려다가 먹는거가지고 장난치는거같아서 리뷰까지 남깁니다.",장난 하다 빅맥 에 소스 저 거 보이다 다고 치즈 도 없다 피클 도 없다 포장 해오다 집 에 오다 먹다 이상하다 보 니까 이 지경 만들다 때 진짜 신경 안 쓸다 보다 그리고 해피밀 장난감 없다 메뉴 나오다 알다 이상하다 동화책 끼우다 안 에 넣다 주지 말고 미리 그것 도 알다 해피밀 그렇다 그냥 그렇다 넘어가다 먹다 장난 치다 같다 리뷰 까지 남기다,0,유성DT점
좋아요,좋다,1,유성DT점
좋아요,좋다,1,유성DT점
늘 애용하는곳!! 자두칠러 넘 맛나요,늘 애용 하다 곳 자두 치르다 넘다 맛 나 요,1,유성DT점
항상여기 갓튀긴거같아 조았는데 2주전주말은 영 아니엿어요ㅠ 오늘은 기대해봅니다,항상 여기 갓 튀기다 같다 좋다 주 전 주말 은 영 아니다 엿 어요 오늘 은 기대 해보다,0,유성DT점
프렌치프라이가 아쉬운 건 기분 탓이겠죠..?,프렌치프라이 가 아쉽다 건 기분 탓 이 겠다,0,유성DT점
좋네요,좋다,1,유성DT점
토마토맛이비린거빼고맛있다,토마토 맛 이 비리다 빼다 맛있다,1,유성DT점
패스트푸드 아이스크림 중 맥도날드가 제일 진하고 맛있어요!,패스트푸드 아이스크림 중 맥도날드 가 제일 진하다 맛있다,1,유성DT점
거이 매일가는데 맛도 좋아지고 가격도 좋고 조아유,거 이 매일 가다 맛 도 좋아지다 가격 도 좋다 조 아유,1,유성DT점
평소오더미스가많아서 좀 불편해요 그런데 매니저님이 친절하게응대해주심 제발 오더미스 안해주심좋겠어요 ㅠㅠ,평소 오다 미스 가 많다 좀 불편하다 그런데 매니저 님 이 친절하다 응대 해 주심 제발 오다 미스 안 하다 주심 좋다,1,유성DT점
굿,굿,1,유성DT점
친절하지만 복잡한 유성터미널근처 dt이다보니 정말 복잡하고 난리였네요.,친절하다 복잡하다 유성 터미널 근처 이 다 보다 정말 복잡하다 난리 이다,1,유성DT점
맛,맛,1,유성DT점
맛있어요,맛있다,1,유성DT점
감튀 안시켜도 케찹 하나쯤 주면 좋겤ㅅ다..,감 튀다 안 시키다 케찹 하나 쯤 주다 좋겤 다,1,유성DT점
역시 믿고 먹는 맥도날드!!,역시 믿다 먹다 맥도날드,1,유성DT점
DT있어 좋아요.,있다 좋다,1,유성DT점
좋아요,좋다,1,유성DT점
맥도날드는 맥도날드,맥도날드 는 맥도날드,1,유성DT점
항상 들를때마다 타이밍이좋은건지 로테이션이 빨라그런지 감자튀김류가 다 방금만드는걸받아서 매우맛잇어요 뜨거워요ㅎㅅㅎ,항상 들르다 때 마다 타이밍 이 좋다 건지다 로테이션 이 빨르다 그렇다 감자 튀김 류 가 다 방금 만들다 걸 받다 매우 맛 잇다 뜨겁다,1,유성DT점
굿,굿,1,유성DT점
좋아요,좋다,1,유성DT점
좋아요,좋다,1,유성DT점
햄버거 맛나요,햄버거 맛 나 요,1,유성DT점
디티는 너무 편하고 좋아요! 음식도 신선하고 좋네요!,디티 는 너무 편하다 좋다 음식 도 신선하다 좋다,1,유성DT점
"월요일이라 사람많아서 늦게 나롬 ,,,, ㅜ",월요일 이라 사람 많다 늦다 나롬,1,유성DT점
dt로 편하게 이용할 수 있어 좋아요.,로 편하다 이용 하다 수 있다 좋다,1,유성DT점
좋아요~~맛있어요~,좋다 맛있다,1,유성DT점
난 상하이버거  남편은 불고기버거 굿ㅋ,난 상하이 버거 남편 은 불고기 버거 굿,1,유성DT점
1955버거 짱 맛나요. 주차장 있어서 편해요,버거 짱 맛 나 요 주차장 있다 편하다,1,유성DT점
맛남~,맛남,1,유성DT점
맛잇어여 ㅎㅎ,맛 잇다,1,유성DT점
좋아요 굿굿굿♡♡♡,좋다 굿굿굿,1,유성DT점
Dt편해요,편하다,1,유성DT점
자주 가는 곳이에요 친절하고 좋아요,자주 가다 곳 이에요 친절하다 좋다,1,유성DT점
너무 좋네여,너무 좋다 네 여,1,유성DT점
좋아요 굿굿굿♡,좋다 굿굿굿,1,유성DT점
자주가요!!,자주 가요,1,유성DT점
DT가 쫌 느려요 주차보다 쉽다던데 그건잘 모르겠어요,가다 쫌 느리다 주차 보다 쉬다 그건 자다 모르다,1,유성DT점
맥모닝 맛있어요 ㅎㅎ,맥 모닝 맛있다,1,유성DT점
오늘은 바로나옴 ㅎㅎ,오늘 은 바로 나오다,1,유성DT점
"아침 9시전에 가면 너무 바쁨 ㅜ 늦게나와서 덩달아서 지각핳삘이지만 맛있음,,, ",아침 시전 에 가면 너무 바쁘다 늦다 나오다 덩달아 서 지 각 핳삘 이지만 맛있다,0,유성DT점
역시 맥도날드는 옳습니다 ㅋㅋ,역시 맥도날드 는 옳다,1,유성DT점
드라이브스루 되는 맥날이라 좋아요.,드라이브스루 되다 맥날 이라 좋다,1,유성DT점
역시 엠씨더날드,역시 엠씨 더 날드,0,유성DT점
"아이스크림콘 같은 맥도날드여도
여기가 젤 맛있어요~
모양도 엄청 예쁘게 만들어주심^^",아이스크림 콘 같다 맥도날드 여 도 여기 가 젤 맛있다 모양 도 엄청 예쁘다 만들다 주심,1,유성DT점
좋아요,좋다,1,유성DT점
좋아요~,좋다,1,유성DT점
오랜만에 맥도날드 먹었는데 너무 맛있었어요!,오랜 만 에 맥도날드 먹다 너무 맛있다,1,유성DT점
맛있고 금방나와요굿굿,맛있다 금방 나오다 굿굿,1,유성DT점
오랜만에 먹었는데 역시 맛있네요,오랜 만 에 먹다 역시 맛있다,0,유성DT점
아침마다 들려서 맥모닝 먹는데 맛있어여^^,아침 마다 들다 맥 모닝 먹다 맛있다,1,유성DT점
좋아용!!~~~~~~~~,좋다,1,유성DT점
여기 솔직히 아이스크림 맛집 아이스크림 쫀쫀하고 맛나요,여기 솔직하다 아이스크림 맛집 아이스크림 쫀쫀 하고 맛 나 요,1,유성DT점
"굿굿굿
저려미커피 ",굿굿굿 저리다 밉다 커피,1,유성DT점
위치 굿,위치 굿,1,유성DT점
좋아요,좋다,1,유성DT점
좋아요,좋다,1,유성DT점
저렴하고 항상 갈때마다 맛은 있지만 인력 대비 햄버거를 너무 대충만들어요. 에그불고기버거 먹었는데 양상추는 밖에 다 나와있고 계란도 거의 반정도 튀어나왔어서 먹기 불편해요.. 일하시느라 힘드신건 알겠지만 그래도 먹기좋은정도로만이라도 만들어주셨으면 해요!!ㅠㅠ 유성점은 올때마다 아쉬워요 ㅠㅠ ,저렴하다 항상 갈다 때 마다 맛 은 있다 인력 대비 햄버거 를 너무 대충 만들다 에그 불고기 버거 먹다 양상추 는 밖에 다 나오다 계란 도 거의 반정 도 튀어나오다 먹기 불편하다 일 하다 힘들다 알다 그래도 먹기 좋다 은정 도로 만이라도 만들다 해 요 유성 점 은 올 때 마다 아쉽다,1,유성DT점
좋아요,좋다,1,유성DT점
맛있어요 맛있어요추천,맛있다 맛있다 추천,1,유성DT점
조와요조와요!!!!!!!!!!!,조 와 요조 와 요,1,유성DT점
좋아요 ,좋다,1,유성DT점
맛있어요,맛있다,1,유성DT점
DT편해요..요즘같은시기에..더욱,편하다 요즘 같다 더욱,1,유성DT점
트리플치즈버거 맛나요~ 감자튀김은 뭐 말할것도 없고요!!! 주차공간이 협소하지만 드라이브쓰루점이라 괜찮아요~,트리플 치즈버거 맛 나 요 감자 튀김 은 뭐 말 하다 없다 주차공간 이 협소하 지만 드라이브 쓰다 루점 이라 괜찮다,1,유성DT점
맥도날드 오랜만에 먹었는데 맛있네요!,맥도날드 오랜 만 에 먹다 맛있다,1,유성DT점
"배칠러, 한라봉칠러 굳굳",배 치르다 한라봉 치르다 굳다 굳다,1,유성DT점
망ㅅ음,망 음,1,유성DT점
맥도날드 좋아요,맥도날드 좋다,1,유성DT점
역시 햄버거는 1955,역시 햄버거 는,0,유성DT점
맛있어요!!,맛있다,1,유성DT점
가끔 새벽에 오기 좋은곳,가끔 새벽 에 오기 좋다 곳,1,유성DT점
칠러 넘 맛나요,치르다 넘다 맛 나 요,1,유성DT점
한라봉 칠러 너무 맛있어요~^^,한라봉 치르다 너무 맛있다,1,유성DT점
"
",,0,유성DT점
스냅이 전보다 좀 작아진 느낌?,스냅 이 전보 다 좀 작아지다 느낌,1,유성DT점
좋아요,좋다,1,유성DT점
마끄도나르도가  쵝오,마 끄다 나르다 도 가 쵝오,1,유성DT점
매장도 깔끔하고 커피도 그럭저럭 괜찮습니다😊,매장 도 깔끔하다 커피 도 그럭저럭 괜찮다,1,유성DT점
맥날짱ㅎㅎㅎㅎㅇ,맥날 짱,1,유성DT점
매장은 넓고 드라이브스루가 참 잘된거 같아요. 테이블 청결은 조금 부족해보입니다.,매장 은 넓다 드라이브스루 가 차다 잘 되다 같다 테이블 청결 은 조금 부족하다 보이다,0,유성DT점
맛있어용~~~^^,맛있다,1,유성DT점
출발하기전 에그맥머핀 들고 출발~ 든든해요 ,출발 하다 에그 맥 머핀 들다 출발 든든하다,1,유성DT점
드라이브 스루는 편해요 ㅋ,드라이브 스루 는 편하다,1,유성DT점
값싼점심으로 좋아요!,값싸다 점심 으로 좋다,1,유성DT점
"#유성온천역 #맥도날드
직원분들이 너무 힘들어 보이세요 ㅠㅠ 
파이팅하세요 !!",유성온천역 맥도날드 직원 분들 이 너무 힘들다 보이다 파이팅 하다,1,유성DT점
맥도날드 유성온천역점. 드라이브 스루 됩니다. 주차면은 5대정도 댈 수 있습니다.,맥도날드 유성온천역 점 드라이브 스루 되다 주차 면 은 대정 도 대다 수 있다,1,유성DT점
맛있어요 24시간! 굿,맛있다 시간 굿,1,유성DT점
무난무난,무난 무난,1,유성DT점
빠름서비스 감사해요,빠르다 서비스 감사하다,1,유성DT점
배칠러 한라봉칠러 너무 맛있네요,배 치르다 한라봉 치르다 너무 맛있다,1,유성DT점
좋아요,좋다,1,유성DT점
좋아요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,좋다,1,유성DT점
커피맛집ㅎㅎ,커피 맛집,1,유성DT점
맛있고 위치도 좋아요,맛있다 위치 도 좋다,1,유성DT점
스낵랩 맛있어요!!,스낵 랩 맛있다,1,유성DT점
글로벌기업 프랜차이즈.애플파이 한번씩 사먹어요.천원의 착한가격,글로벌 기업 프랜차이즈 애플파이 한번 씩 사먹다 천원 의 착하다 가격,1,유성DT점
새로나오는 칠러는 맛보러가야지 ㅋ,새롭다 나오다 치르다 맛보다,1,유성DT점
할인해서 쿠폰으로 먹어봣어영,할인 하다 쿠폰 으로 먹다 봣 어 영,1,유성DT점
굿굿! 늘 잘 이용중입니다,굿굿 늘 자다 이용 중 이다,1,유성DT점
항상이용해요 가깝고 편해요,항상 이 용해 요 가깝다 편하다,1,유성DT점
상하이버거,상하이 버거,1,유성DT점
맥윙의귀환,맥윙 의 귀환,1,유성DT점
~,,0,유성DT점
언제나맛있는 맥날,언제나 맛있다 맥날,1,유성DT점
아이스라떼 맛있어요^^,아이스 라떼 맛있다,1,유성DT점
맥도날드  짱,맥도날드 짱,1,유성DT점
친절하고 만만하게 먹기 좋아요.,친절하다 만만하다 먹기 좋다,1,유성DT점
어플 쿠폰 너무 좋아요,어플 쿠폰 너무 좋다,1,유성DT점
오랜만에 먹은 베토디 맛있네용 ㅋㅋ,오랜 만 에 먹다 베토디 맛있다,1,유성DT점
앱 쿠폰으로 저렴하게 구매했어요,앱 쿠폰 으로 저렴하다 구매 하다,1,유성DT점
"
",,0,유성DT점
드라이브스루 좋아요,드라이브스루 좋다,1,유성DT점
"칠러는
진리",치르다 진리,1,유성DT점
존맛탱인데 주차 공간이 별루에요,존맛탱 인데 주차 공간 이 별루 에요,1,유성DT점
짱맛ㅎㅎㅎㅎ,짱 맛,1,유성DT점
아이스아메리카노에 얼음은 다 녹고ㅠ 아쉬웠어요,아이스 아메리카노 에 얼음 은 다 녹다 아쉽다,1,유성DT점
 ,,0,유성DT점
아메리카노 맛이.. 콩이 탄맛ㅜㅜ,아메리카노 맛 이 콩 이 타다 맛,1,유성DT점
맥도날드 너무 좋아요,맥도날드 너무 좋다,1,유성DT점
배 칠러 맛있음. 탱크보이 상위버전ㅋㄷㅋㄷ,배 치르다 맛있다 탱크 보이 상위 버전,1,유성DT점
맥모닝 베이컨에그 존맛,맥 모닝 베이컨 에그 존맛,1,유성DT점
맛있어요 항상,맛있다 항상,1,유성DT점
아침엔 언제나 맥모닝과 아메리카노죠,아침 엔 언제나 맥 모닝 과 아메리카노 죠,1,유성DT점
 ,,0,유성DT점
맥도날드 중심가에서 빠르고 편하게 이용가능해요 ,맥도날드 중심 가다 빠르다 편하다 이용 가능하다,1,유성DT점
"초코콘은 맥도날드날드
쉐이크는 넘 달아요 
친절해요",초코콘 은 맥도날드 날드 쉐이크 는 넘다 달다 친절하다,1,유성DT점
어린이날은 맥도날드죠!!,어린이날 은 맥도날드 죠,1,유성DT점
좋아요 자주감,좋다 자주 감,1,유성DT점
좋아요좋아요좋아요,좋다 좋다 좋다,1,유성DT점
너무맛있어요,너무 맛있다,1,유성DT점
역시 모닝에는 맥모닝이죠!!,역시 모닝 에는 맥 모닝 이 죠,0,유성DT점
친구와 함께 시원하게~,친구 와 함께 시원하다,1,유성DT점
맥도날드 빵이 변했어요! 맥도날드는 빅맥이 진리! ,맥도날드 빵 이 변하다 맥도날드 는 빅맥 이 진리,1,유성DT점
"맥모닝브런치좋아요
라떼도 맛있는곳",맥 모닝 브런치 좋다 라떼 도 맛있다 곳,1,유성DT점
유기농커피  에그맥모닝   맛있어요 아침에  2층자리 햇빛드는곳좋습니다 테이블청결도에 조금만신경써주심 더좋겠습니다 ,유기농 커피 에그 맥 모닝 맛있다 아침 에 층 자리 햇빛 들다 곳 좋다 테이블 청결 도 에 조금 만 신경 써다 주심 더 좋다,1,유성DT점
드라이브뜨류👍,드라이브 뜨다 류,1,유성DT점
"크림치즈상하이버거 졸맛
매장은 넓고 깨끗하다",크림 치즈 상하이 버거 졸맛 매장 은 넓다 깨끗하다,1,유성DT점
짱맛,짱 맛,1,유성DT점
칠러가 맛있어요,치르다 맛있다,1,유성DT점
굳,굳다,1,유성DT점
친절,친절,1,유성DT점
리를빗 혼잡,리 를 빗 혼잡,1,유성DT점
요즘빅맥맛있네에ㅡ,요즘 빅맥 맛있다,1,유성DT점
위치가 좋아요,위치 가 좋다,1,유성DT점
좋아요,좋다,1,유성DT점
유성온천역근처의 맥도날드. 드라이브 쓰루 되고 주차장도 있지만 주차대수는 5대정도로 작습니다. 매장은 2층건물.,유성온천역 근처 의 맥도날드 드라이브 쓰루 되다 주차장 도 있다 주차 대수 는 대 정도 로 작다 매장 은 층 건물,1,유성DT점
맛나요,맛 나 요,1,유성DT점
드라이브 쓰루 했습니다. 빅맥 맛있어요!!,드라이브 쓰루 하다 빅맥 맛있다,1,유성DT점
맛있어요,맛있다,1,유성DT점
좋아요~^^,좋다,1,유성DT점
친절해요,친절하다,1,유성DT점
빵이 바뀌고 더 맘에듭니다!,빵 이 바뀌다 더 맘에듭니 다,1,유성DT점
무조건 아이스커피,무조건 아이스커피,1,유성DT점
좋아요,좋다,1,유성DT점
좋아요,좋다,1,유성DT점
햄버거 샀어요~~~~~!!!!!!,햄버거 사다,1,유성DT점
커피 ㄱㅊ했어요,커피 하다,1,유성DT점
드라이브스루도 가능하고 매장도 2층까지 넓어서 자주 이용합니다 ^^,드라이브스루 도 가능하다 매장 도 층 까지 넓다 자주 이용 하다,1,유성DT점
매장이 청결했으면 좋겠어요,매장 이 청결하다 좋다,1,유성DT점
사람이 엄청많아요,사람 이 엄청 많다,1,유성DT점
맥도날드는언제나맛ㅆ다,맥도날드 는 언제나 맛 다,1,유성DT점
ㄱ,,1,유성DT점
라즈베리파이는 별로...다시 안먹을듯요,라즈베리파이 는 별로 다시 안 먹다 듯 요,0,유성DT점
불고기 버거 맛잇어용,불고기 버거 맛 잇다,1,유성DT점
친절,친절,1,유성DT점
굿,굿,1,유성DT점
복잡한 곳...,복잡하다 곳,1,유성DT점
햄버거 노노.,햄버거 노노,1,유성DT점
드라이브스루 이용하니까 편하고 좋네요 ㅋㅋ,드라이브스루 이용 하다 편하다 좋다,1,유성DT점
상하이버거 맛나요,상하이 버거 맛 나 요,1,유성DT점
Dt라서 편하고 좋네요,라서 편하다 좋다,1,유성DT점
맥날 마이쪄,맥날 마이 찌다,1,유성DT점
벌써 세번째 방문 상하이 진리,벌써 세번 째 방문 상하이 진리,1,유성DT점
맥모닝 맛있군 ,맥 모닝 맛있다,1,유성DT점
빅맥👍,빅맥,1,유성DT점
맛잇어용,맛 잇다,1,유성DT점
아롱이랑 드라이브쓰루,아롱 이랑 드라이브 쓰루,1,유성DT점
쉐이크에 감튀찍어먹고싶다,쉐이크 에 감 튀다 찍다 먹다,1,유성DT점
친절하시네요,친절하다,1,유성DT점
굿,굿,1,유성DT점
바닐라쉐이크,바닐라 쉐이크,1,유성DT점
이미지와 실물차가 크네요,이미지 와 실물 차갑다 크다,1,유성DT점
친절하고 좋아요. ,친절하다 좋다,1,유성DT점
맛있어요^^,맛있다,1,유성DT점
친절하고 빠르고 좋아요,친절하다 빠르다 좋다,1,유성DT점
제스탈은아니지만..0,제 스탈 은 아니다,0,유성DT점
이 날은 감자튀김이 맛있었어요,이 날 은 감자 튀김 이 맛있다,1,유성DT점
맛있어요~,맛있다,1,유성DT점
저번에는 좀 불친절했었는데 이번에는 엄청 친절해졌네용 ㅋㅋ 이번 신제품 라즈베리 크림치즈 파이 맛있어요 ㅋㅋ 겉은 초코 느낌도 나고 ㅋㅋ 라즈베리랑 크림치즈 조합이 좋아요 ㅋㅋ 맛있네요 ㅋㅋ,저번 에는 좀 불친절하다 이번 에는 엄청 친절해지다 네 용 이번 신제품 라즈베리 크림 치즈 파이 맛있다 겉 은 초코 느낌 도 나다 라즈베리 랑 크림 치즈 조합 이 좋다 맛있다,1,유성DT점
오랜만에 먹는 불고기버거. 쿠폰 써서 저렴하게 샀네오 ㅋㅋ 먹을만 하네요 ㅋㅋ,오랜 만 에 먹다 불고기 버거 쿠폰 써다 저렴하다 사다 네오 먹다 하다,1,유성DT점
자주 가는 곳이예요. 요즘은 친절해서 좋아용 ㅋㅋ,자주 가다 곳 이 예요 요즘 은 친절하다 좋다,1,유성DT점
친절하고 맛있었어요. 역시 후렌치 후라이는 따뜻하게!! 새로 튀겨달라고 하세용 ㅋㅋ,친절하다 맛있다 역시 후렌치 후 라이 는 따뜻하다 새롭다 튀기다 달라 고 하다,0,유성DT점
늦게까지 해서 좋아요!,늦다 하다 좋다,1,유성DT점
ㅇㅇ,,1,유성DT점
버거는 새로 만들어주는데 후렌치후라이는 너무 말라있어요 ㅠ 그리고 직원분들 너무 불친절해요ㅠ,버거 는 새롭다 만들다 후렌치후 라이 는 너무 말르다 그리고 직원 분들 너무 불친절하다,0,유성DT점
세일해서 저렴하게 구매했어용,세 일해 서 저렴하다 구매 하다,1,유성DT점
버거는 맛있는데 직원들이 불친절해요ㅠ,버거 는 맛있다 직원 들 이 불친절하다,1,유성DT점
맛있어요~,맛있다,1,유성DT점
맛있게 잘먹었어요~~,맛있다 잘 먹다,1,유성DT점
좋아요좋아요,좋다 좋다,1,유성DT점
포장해왔는데 좀 실망스러웠어요ㅠㅠ 1955버거는 따뜻하고 맛있었는데 컬리후라이 정말 기대하고 주문했는데 완전 말라있고 식어있어서ㅠㅠ 오래전에 튀겨 놓은거 줬나봐요ㅜㅜㅜ 감자튀김은 따뜻함과 바삭함이 생명 아닌가요. ,포장 해오다 좀 실망 스럽다 버거 는 따뜻하다 맛있다 컬리 후 라이 정말 기대하다 주문 하다 완전 말르다 식다 오래전 에 튀기다 놓다 거 주다 보다 감자 튀김 은 따뜻하다 바삭 함 이 생명 아니다,1,유성DT점
드라이브스루 있어용,드라이브스루 있다,1,유성DT점
콘스프 괜찮네요. 겨울에 따뜻하게 먹기 좋아요 ㅋㅋ,콘 스프 괜찮다 겨울 에 따뜻하다 먹기 좋다,1,유성DT점
친절해요,친절하다,1,유성DT점
"한겨울인데 난방따위 안틀고 메뉴는 10분 넘게 기다렸는데 이상하게 따뜻한 음식이 하나 없네요.. 베토디 햄버거 패티도 차고, 감튀도 차고 컬리후라이도 차고.. 새로 나와서 2,700원이나 주고 사먹는데 원가도 얼마 안되는 제품 따뜻하기라도 해야 하는거 아닌가요? 심지어 매장까지 추우니깐 이건 뭐 외부 테라스에서 냉면먹는 기분이네요.",한겨울 인데 난방 따위 안 틀다 메뉴 는 분 넘다 기다리다 이상하다 따뜻하다 음식 이 하나 없다 베토디 햄버거 패티 도 차고 감 튀다 차고 컬리 후 라이 도 차고 새롭다 나오다 원 이나 주다 사먹다 원가 도 얼마 안되다 제품 따뜻하다 하다 하다 아니다 심지어 매장 까지 추다 이건 뭐 외부 테라스 에서 냉면 먹다 기분 이네 요,0,유성DT점
즐겨 찾는 곳,즐기다 찾다 곳,1,유성DT점
좋아요,좋다,1,유성DT점
친절하고 dt라 편리해요,친절하다 라 편리하다,1,유성DT점
매장이 깔끔하고 빠르게 나와서 간만에 맥모닝 맛있게 먹고왔어요 드라이브쓰루 있어서 출근길에 오기도 좋네요,매장 이 깔끔하다 빠르다 나오다 간만 에 맥 모닝 맛있다 먹다 오다 드라이브 쓰루 있다 출근길 에 오기 도 좋다,0,유성DT점
..,,0,유성DT점
만족합니다,만족하다,1,유성DT점
만족합니다,만족하다,1,유성DT점
친절,친절,1,유성DT점
역시 버거는 맥도날드,역시 버거 는 맥도날드,0,유성DT점
디티매장이라서  자주 갑니다.,디티 매장 이라서 자주 가다,1,유성DT점
맛있어요 ,맛있다,1,유성DT점
24시간이라서 좋음,시간 이라서 좋다,1,유성DT점
맛있어요,맛있다,1,유성DT점
맛나용,맛 나용,1,유성DT점
콘파이 완전 맛있는데?!,콘 파이 완전 맛있다,1,유성DT점
그냥 쏘쏘한 맥도날드,그냥 쏘다 쏘다 맥도날드,0,유성DT점
콘파이가 돌아왔다 ~~~~~~!,콘파이 가 돌아오다,1,유성DT점
음식도맛있고친절합니다,음식 도 맛있다 친절하다,1,유성DT점
신메뉴 아보카도베이컨상하이 세트 먹었어요. 밥때가 지나 한산하고 비가 많이 오는데도 깔끔하게 정리된 테이블과 매장분위기에 늦은 점심 잘 먹었습니다.,신 메뉴 아보카도 베이컨 상하이 세트 먹다 밥때 가 지나 한산하다 비 가 많이 오다 깔끔하다 정리 되다 테이블 과 매장 분위기 에 늦다 점심 자다 먹다,1,유성DT점
아보카도토마토상하이버거 그냥 그래요,아보카도 토마토 상하이 버거 그냥 그렇다,0,유성DT점
드라이브스루.이용하기 좋아요.,드라이브스루 이용 하다 좋다,1,유성DT점
맛있고 빨라요,맛있다 빨르다,1,유성DT점
드라이브쓰루 구매시 불고기버거 무료행사 진행중이에요^0^,드라이브 쓰루 구매 시 불고기 버거 무료 행사 진행중 이에요,0,유성DT점
"밀크쉐이크 맛집👍🏻
나만 아는 맛집👌🏻
진짜 햄버거도 햄버거지만 맥도날드 밀쿠쉐이크가 짱이에용",밀크쉐이크 맛집 나 만 알다 맛집 진짜 햄버거 도 햄버거 지만 맥도날드 밀쿠 쉐이크 가 짱 이 에 용,1,유성DT점
친절해요,친절하다,1,유성DT점
무난해요,무난 하다,1,유성DT점
친절해요 ,친절하다,1,유성DT점
가깝고 좋음,가깝다 좋다,1,유성DT점
"빨리 나와서 좋아요
패스트푸드의 장점",빨리 나오다 좋다 패스트푸드 의 장점,1,유성DT점
성의 없이 만듦. 재방문의사 1도 없음.,성의 없이 만들다 재 방문 의사 도 없다,1,유성DT점
편리합니다. ,편리하다,1,유성DT점
음.... . ....,음,1,유성DT점
그릴드머쉬룸 버거 처음 먹어봤는데 생각보다 넘 별로 흑흑,그릴 드머쉬룸 버거 처음 먹다 보다 생각 보다 넘다 별로 흑 흑,0,유성DT점
맥도날드 1955!,맥도날드,1,유성DT점
맛있었어요🙏,맛있다,1,유성DT점
쿼더파운더치즈버거는 최고죠ㅎㅎ,크다 더 파다 더 치즈버거 는 최고 죠,1,유성DT점
좋아요,좋다,1,유성DT점
좋아요,좋다,1,유성DT점
좋아요,좋다,1,유성DT점
맛있어요,맛있다,1,유천DT점
굿,굿,1,유천DT점
아이들이 좋아해요,아이 들 이 좋아하다,1,유천DT점
좋아요,좋다,1,유천DT점
굿,굿,1,유천DT점
ㅇ,,1,유천DT점
"ㆍ
",,0,유천DT점
주문도 빠르고 햄버거도 맛있어요. 주차하기도 편해서 좋네요.,주문 도 빠르다 햄버거 도 맛있다 주차 하다 편하다 좋다,1,유천DT점
좋아요,좋다,1,유천DT점
굿,굿,1,유천DT점
간편하게 먹기 좋아요~,간편하다 먹기 좋다,1,유천DT점
dt 점이라 이용이 편리해요,점 이라 이용 이 편리하다,1,유천DT점
👍🏻,,1,유천DT점
좋아요  ♡,좋다,1,유천DT점
치즈스틱 고,치즈스틱 고,1,유천DT점
좋아요 ,좋다,1,유천DT점
역시 버거는!!! 롯데리아죠!!!ㅋ,역시 버거 는 롯데리아 죠,1,유천DT점
좋아요,좋다,1,유천DT점
굿,굿,1,유천DT점
빅맥소스빼고먹어도 맛있네요.,빅맥 소스 빼다 먹다 맛있다,1,유천DT점
친절해요 ,친절하다,1,유천DT점
굿,굿,1,유천DT점
굿굿,굿굿,1,유천DT점
넓어서 좋아요,넓다 좋다,1,유천DT점
ㄱ,,1,유천DT점
굿굿,굿굿,1,유천DT점
굿,굿,1,유천DT점
맥모닝세트 맛있어요.. ,맥 모닝 세트 맛있다,1,유천DT점
굿,굿,1,유천DT점
굿,굿,1,유천DT점
간단한식사 대용으로 좋아요,간단하다 식사 대용 으로 좋다,1,유천DT점
맛있어요~!,맛있다,1,유천DT점
맥모닝! 세트. 추천요~,맥 모닝 세트 추천 요,1,유천DT점
굿,굿,1,유천DT점
굿,굿,1,유천DT점
햄버가 맛있어요,햄버 가 맛있다,1,유천DT점
맛나요,맛 나 요,1,유천DT점
일요일아침 간만에 한가하네 ,일요일 아침 간만 에 한가하다,0,유천DT점
맛있어요,맛있다,1,유천DT점
창녕갈릭치킨버거 맛있네요,창녕 갈릭 치킨 버거 맛있다,1,유천DT점
맛있어요 ,맛있다,1,유천DT점
배불러,배부르다,1,유천DT점
굿,굿,1,유천DT점
"와~정말 화가나요😤😤
DT가 이렇게 불친절하다니...
불러도 대답도 안하고 창문닫고 자기네 할일만 하고 와~~짜증겁나나요~😡",오다 정말 화가 나 요 가다 이렇게 불친절하다 불다 대답 도 안 하고 창문 닫다 자기 네 하다 일만 하다 오다 짜증 겁나다,0,유천DT점
2층에서 편히.먹습니다,층 에서 편하다 먹다,1,유천DT점
굿,굿,1,유천DT점
가성비좋게 점심 잘 먹었습니다. 주차장은 꼭 결제영수증은 챙겨야합니다.,가성 비 좋다 점심 자다 먹다 주차장 은 꼭 결제 영수증 은 챙기다 야하다,1,유천DT점
굿,굿,1,유천DT점
굿,굿,1,유천DT점
굿,굿,1,유천DT점
굿,굿,1,유천DT점
