content,date,지점명,YearMonth
굿👍,2021-07-01,가장DT점,2021-07
야채 아삭아삭함,2021-07-01,가장DT점,2021-07
맛있게 먹었어욤,2021-07-01,가장DT점,2021-07
좋아요,2021-07-01,가장DT점,2021-07
좋아요,2021-07-01,가장DT점,2021-07
좋아요,2021-07-01,가장DT점,2021-07
좋은 상품 많아요,2021-07-01,가장DT점,2021-07
커피커피,2021-07-01,가장DT점,2021-07
빨리나오고 맛있어요,2021-06-01,가장DT점,2021-06
좋아요,2021-06-01,가장DT점,2021-06
좋아요,2021-06-01,가장DT점,2021-06
좋아요,2021-06-01,가장DT점,2021-06
좋아요,2021-06-01,가장DT점,2021-06
아침에 간단히 먹으니 맛있네요^^,2021-06-01,가장DT점,2021-06
편안하게 이용했습니다.,2021-06-01,가장DT점,2021-06
좋은 곳,2021-06-01,가장DT점,2021-06
굿,2021-06-01,가장DT점,2021-06
😀,2021-06-01,가장DT점,2021-06
,2021-06-01,가장DT점,2021-06
좋아요,2021-06-01,가장DT점,2021-06
맛있게 먹고 갑니다아아아ㅏㅇ초코콘 너무 맛있어요 ㅎㅎ,2021-06-01,가장DT점,2021-06
좋아요,2021-06-01,가장DT점,2021-06
💜💜💜💜💜💜💜,2021-06-01,가장DT점,2021-06
집근처인데 가끔 가요,2021-06-01,가장DT점,2021-06
맛있어요,2021-06-01,가장DT점,2021-06
좋아요,2021-06-01,가장DT점,2021-06
좋아요,2021-06-01,가장DT점,2021-06
좋아요,2021-06-01,가장DT점,2021-06
치즈스틱을 텐더로 바꿔서 주신게 아쉬웠우용!!ㅠㅠㅠ,2021-06-01,가장DT점,2021-06
굿,2021-06-01,가장DT점,2021-06
맛있는 맥날~,2021-06-01,가장DT점,2021-06
굿,2021-06-01,가장DT점,2021-06
매장 공간이넓어서 좋아요,2021-06-01,가장DT점,2021-06
"여자직원분들 어려보던데 
너무 불친절해서 아쉬워요",2021-06-01,가장DT점,2021-06
깔끔하고 시원해요,2021-06-01,가장DT점,2021-06
직원? 굉장히 띠꺼움,2021-06-01,가장DT점,2021-06
좋아요,2021-06-01,가장DT점,2021-06
좋아여,2021-06-01,가장DT점,2021-06
맛도 굿~시간도 빨라요^^,2021-06-01,가장DT점,2021-06
,2021-06-01,가장DT점,2021-06
커피가 맛있어요★,2021-06-01,가장DT점,2021-06
저렴하고조아요,2021-06-01,가장DT점,2021-06
굿입니당,2021-06-01,가장DT점,2021-06
굿,2021-06-01,가장DT점,2021-06
굿,2021-06-01,가장DT점,2021-06
굿,2021-06-01,가장DT점,2021-06
친절하고 맛있게 먹었어요,2021-06-01,가장DT점,2021-06
좋ㅇㅏ요 정ㅁㅇ,2021-06-01,가장DT점,2021-06
굿,2021-06-01,가장DT점,2021-06
좋아요,2021-06-01,가장DT점,2021-06
😀,2021-06-01,가장DT점,2021-06
굿,2021-06-01,가장DT점,2021-06
굿,2021-06-01,가장DT점,2021-06
굿,2021-06-01,가장DT점,2021-06
좋아요,2021-06-01,가장DT점,2021-06
맛있어요~^^,2021-06-01,가장DT점,2021-06
맥모닝 맛있엉용,2021-06-01,가장DT점,2021-06
딸기 오레오 맥플러리 돼지바 맛임,2021-05-01,가장DT점,2021-05
맛있는 곳,2021-05-01,가장DT점,2021-05
좋아요,2021-05-01,가장DT점,2021-05
,2021-05-01,가장DT점,2021-05
가끔 햄버거 땡길 때는 맥도날드ㅡ,2021-05-01,가장DT점,2021-05
😀,2021-05-01,가장DT점,2021-05
"주차도 편하고 종종 들러
커피도 마시고 버거 먹으면서
약속 잡기 좋아요 ㅎ",2021-05-01,가장DT점,2021-05
굿,2021-05-01,가장DT점,2021-05
친절해요,2021-05-01,가장DT점,2021-05
굳,2021-05-01,가장DT점,2021-05
굿👍,2021-05-01,가장DT점,2021-05
친절해요,2021-05-01,가장DT점,2021-05
친절해요,2021-05-01,가장DT점,2021-05
구,2021-05-01,가장DT점,2021-05
좋아요,2021-05-01,가장DT점,2021-05
좋아요,2021-05-01,가장DT점,2021-05
좋아요,2021-05-01,가장DT점,2021-05
굿,2021-05-01,가장DT점,2021-05
맛있어요,2021-05-01,가장DT점,2021-05
좋아요,2021-05-01,가장DT점,2021-05
굿,2021-05-01,가장DT점,2021-05
좋아요,2021-05-01,가장DT점,2021-05
삵,2021-05-01,가장DT점,2021-05
친절해요,2021-05-01,가장DT점,2021-05
맛있어요,2021-05-01,가장DT점,2021-05
좋아요.,2021-05-01,가장DT점,2021-05
,2021-05-01,가장DT점,2021-05
👍👍👍,2021-05-01,가장DT점,2021-05
👍👍👍,2021-05-01,가장DT점,2021-05
👍👍👍,2021-05-01,가장DT점,2021-05
좋아요!!,2021-05-01,가장DT점,2021-05
굿,2021-05-01,가장DT점,2021-05
좋아요,2021-05-01,가장DT점,2021-05
굿,2021-05-01,가장DT점,2021-05
맛있어,2021-05-01,가장DT점,2021-05
만족합니다만족합니다,2021-05-01,가장DT점,2021-05
굿,2021-05-01,가장DT점,2021-05
빅맥 베이컨세트 굿,2021-05-01,가장DT점,2021-05
주차장이 넓어서 좋아요~,2021-05-01,가장DT점,2021-05
맛있아용 칠러 ㅠ-ㅠ,2021-05-01,가장DT점,2021-05
굿,2021-05-01,가장DT점,2021-05
맛있어요^^,2021-05-01,가장DT점,2021-05
굿,2021-05-01,가장DT점,2021-05
친절해서 좋아요^^,2021-05-01,가장DT점,2021-05
좋아요,2021-05-01,가장DT점,2021-05
아이스커피드셈 다들,2021-05-01,가장DT점,2021-05
종ㄱㆍ요,2021-04-01,가장DT점,2021-04
좋아요,2021-04-01,가장DT점,2021-04
👍👍👍,2021-04-01,가장DT점,2021-04
좋아요,2021-04-01,가장DT점,2021-04
친절해요,2021-04-01,가장DT점,2021-04
맨날 가는것 같아요,2021-04-01,가장DT점,2021-04
자주 이용하는 곳입니다^^,2021-04-01,가장DT점,2021-04
조아요~,2021-04-01,가장DT점,2021-04
굿,2021-04-01,가장DT점,2021-04
😀,2021-04-01,가장DT점,2021-04
좋아요,2021-04-01,가장DT점,2021-04
친절해요,2021-04-01,가장DT점,2021-04
😀,2021-04-01,가장DT점,2021-04
DT라 편하네요,2021-04-01,가장DT점,2021-04
좋아요,2021-04-01,가장DT점,2021-04
좋아요,2021-04-01,가장DT점,2021-04
젛아여,2021-04-01,가장DT점,2021-04
매장 이용이 편합니다,2021-04-01,가장DT점,2021-04
좋아요,2021-04-01,가장DT점,2021-04
친절해요,2021-04-01,가장DT점,2021-04
깔끔 추천합니다 주차 좋음,2021-04-01,가장DT점,2021-04
굿,2021-04-01,가장DT점,2021-04
.,2021-04-01,가장DT점,2021-04
굿굿,2021-04-01,가장DT점,2021-04
굿,2021-04-01,가장DT점,2021-04
굿,2021-04-01,가장DT점,2021-04
😀,2021-04-01,가장DT점,2021-04
1955런치세트,2021-04-01,가장DT점,2021-04
맛있어요,2021-04-01,가장DT점,2021-04
좋아요,2021-04-01,가장DT점,2021-04
그냥 저냥,2021-04-01,가장DT점,2021-04
스트로베리콘이 돌아와 기쁨,2021-04-01,가장DT점,2021-04
좋아요,2021-04-01,가장DT점,2021-04
좋아요,2021-04-01,가장DT점,2021-04
좋아요,2021-04-01,가장DT점,2021-04
굿,2021-04-01,가장DT점,2021-04
굿,2021-04-01,가장DT점,2021-04
좋아요,2021-04-01,가장DT점,2021-04
😀,2021-04-01,가장DT점,2021-04
😀,2021-04-01,가장DT점,2021-04
굿,2021-04-01,가장DT점,2021-04
맛나요,2021-04-01,가장DT점,2021-04
쉐이크는 맛이가이쒈,2021-04-01,가장DT점,2021-04
굿굿,2021-04-01,가장DT점,2021-04
가까워서 종종 가요,2021-04-01,가장DT점,2021-04
굿~~☆☆☆☆,2021-04-01,가장DT점,2021-04
런치시간인데 계산잘못함,2021-04-01,가장DT점,2021-04
맛있어요 친절하시구요,2021-04-01,가장DT점,2021-04
좋아요,2021-04-01,가장DT점,2021-04
😀,2021-04-01,가장DT점,2021-04
굿👍,2021-04-01,가장DT점,2021-04
딸기 칠러 없어서 아쉽!,2021-03-01,가장DT점,2021-03
🙂,2021-03-01,가장DT점,2021-03
좋아요,2021-03-01,가장DT점,2021-03
맛있어용!,2021-03-01,가장DT점,2021-03
좋아요,2021-03-01,가장DT점,2021-03
굿굿!!,2021-03-01,가장DT점,2021-03
맛난다요오,2021-03-01,가장DT점,2021-03
맛나요,2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
위치 좋고 맛있어요 ㅎㅎ,2021-03-01,가장DT점,2021-03
맛점!ㅋㅋ,2021-03-01,가장DT점,2021-03
감자튀김이 좀 식은 상태였어요 스낵랩은 맛있었어요^^,2021-03-01,가장DT점,2021-03
좋아요,2021-03-01,가장DT점,2021-03
맛집,2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
좋아요,2021-03-01,가장DT점,2021-03
주차장도 있고 좋네여,2021-03-01,가장DT점,2021-03
맛있어요!!!,2021-03-01,가장DT점,2021-03
.,2021-03-01,가장DT점,2021-03
ㅎ,2021-03-01,가장DT점,2021-03
맥도날드 커피맛 굿,2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
햄버거,2021-03-01,가장DT점,2021-03
넓어서 좋다.,2021-03-01,가장DT점,2021-03
좋아요,2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
좋습니다!!,2021-03-01,가장DT점,2021-03
,2021-03-01,가장DT점,2021-03
맛있어요,2021-03-01,가장DT점,2021-03
그냥 맥도날드,2021-03-01,가장DT점,2021-03
좋아요,2021-03-01,가장DT점,2021-03
맛있슴다,2021-03-01,가장DT점,2021-03
깔끔하고 맛있어요,2021-03-01,가장DT점,2021-03
넓어요!,2021-03-01,가장DT점,2021-03
,2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
좋아요,2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
디카페인도 되고 좋아요~,2021-03-01,가장DT점,2021-03
좋아요,2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
맛있어용,2021-03-01,가장DT점,2021-03
출입구 진출입이 좀 힘드네요,2021-03-01,가장DT점,2021-03
"디저트와 사이드메뉴로 
2만원어치 플렉스.",2021-03-01,가장DT점,2021-03
굿,2021-03-01,가장DT점,2021-03
아이가 가끔 햄버거를 찾아요,2021-03-01,가장DT점,2021-03
굳굳 맛있어요 깔끔하구용,2021-02-01,가장DT점,2021-02
친절,2021-02-01,가장DT점,2021-02
굿,2021-02-01,가장DT점,2021-02
굿,2021-02-01,가장DT점,2021-02
감자튀김이 제일 맛있어요~!!!,2021-02-01,가장DT점,2021-02
맛있는데...양상추 바깥에 다 빠져있어서...새로 만드는것처럼 넣어먹었어요,2021-02-01,가장DT점,2021-02
맛있어요,2021-02-01,가장DT점,2021-02
굿,2021-02-01,가장DT점,2021-02
친절하지만 앱카드가 안되는 곳이라니 충격입니다,2021-02-01,가장DT점,2021-02
굿,2021-02-01,가장DT점,2021-02
맥올데이,2021-02-01,가장DT점,2021-02
맛있어요,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
미트칠리비프버거세트,2021-02-01,가장DT점,2021-02
❤️,2021-02-01,가장DT점,2021-02
젛아요,2021-02-01,가장DT점,2021-02
.,2021-02-01,가장DT점,2021-02
,2021-02-01,가장DT점,2021-02
👍🏻,2021-02-01,가장DT점,2021-02
좋아요!,2021-02-01,가장DT점,2021-02
가끔 먹기에 괜찮아요,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
맛있네요,2021-02-01,가장DT점,2021-02
ㅡ,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
간만에 먹어서 그런가 맛나요. 아이들도 맛있다고 쫑알쫑알 거리며 먹는 모습도 예쁘고요,2021-02-01,가장DT점,2021-02
맥올데이,2021-02-01,가장DT점,2021-02
서비스 좋구 친절했어요,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
굿,2021-02-01,가장DT점,2021-02
맛있어요,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
굿,2021-02-01,가장DT점,2021-02
굿,2021-02-01,가장DT점,2021-02
맛있어요ㅔ,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
굿,2021-02-01,가장DT점,2021-02
굿,2021-02-01,가장DT점,2021-02
😀,2021-02-01,가장DT점,2021-02
굿,2021-02-01,가장DT점,2021-02
ㅇ,2021-02-01,가장DT점,2021-02
😀,2021-02-01,가장DT점,2021-02
자주가는 맥도날드ㅠㅠ 커피도 저렴하고 맛있음ㅠ 카페라떼에 라이트 1 추가하면 바닐라라떼같음..ㅎㅎㅎ 그러나 이날 넘 바빴나 조금 정리 안된느낌ㅠ,2021-02-01,가장DT점,2021-02
빠르게 주문되고 맛있어요,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
맛있어용,2021-02-01,가장DT점,2021-02
맛있어요~!,2021-02-01,가장DT점,2021-02
맛나요,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
차 들어가기가 불편해요,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
좋아요,2021-02-01,가장DT점,2021-02
햄버거,2021-01-01,가장DT점,2021-01
맥도날드 신상 나와서 사진보고 기대하고 왔는데 백프로 똑같은걸 바란건 아니지만 실망이네요 아쉽네요 많이,2021-01-01,가장DT점,2021-01
에그버거가 제일 맛있어요 나머지는 거의 맵고 짜답니다,2021-01-01,가장DT점,2021-01
굿,2021-01-01,가장DT점,2021-01
맥도날드,2021-01-01,가장DT점,2021-01
맥도날드 치킨스낵랩 좋아요,2021-01-01,가장DT점,2021-01
"차안에서 주문해서 코로나에 안심
행운버거가 단종이라서 너무 아쉽다",2021-01-01,가장DT점,2021-01
조아요,2021-01-01,가장DT점,2021-01
맛나요,2021-01-01,가장DT점,2021-01
좋아요,2021-01-01,가장DT점,2021-01
맛있어요,2021-01-01,가장DT점,2021-01
친절해요^^,2021-01-01,가장DT점,2021-01
ㄱㅅ,2021-01-01,가장DT점,2021-01
맛있어요,2021-01-01,가장DT점,2021-01
매장도 넓고 테이크아웃 시간도 빨라요.,2021-01-01,가장DT점,2021-01
친절하고 맛있어용,2021-01-01,가장DT점,2021-01
"후라이 안튀겨서줌
콜라 작은거줌",2021-01-01,가장DT점,2021-01
빠르게 나오고 아이가 좋아해 자주 가는곳이에요,2021-01-01,가장DT점,2021-01
좋아요^^,2021-01-01,가장DT점,2021-01
컬리 후라이 느므느므 맛있💓💓💓💓 맨날 막고싶다ㅏㅏㅏㅏㅏ,2021-01-01,가장DT점,2021-01
좋아요,2021-01-01,가장DT점,2021-01
조아요,2021-01-01,가장DT점,2021-01
맛있어요~,2021-01-01,가장DT점,2021-01
조아용,2021-01-01,가장DT점,2021-01
😁,2021-01-01,가장DT점,2021-01
😁,2021-01-01,가장DT점,2021-01
😀,2021-01-01,가장DT점,2021-01
맛집,2021-01-01,가장DT점,2021-01
좋아요,2021-01-01,가장DT점,2021-01
맛나요,2021-01-01,가장DT점,2021-01
"주문한지 1분도 안되서 나왔는데 
감자튀김이 너무 눅눅했어요 :(",2021-01-01,가장DT점,2021-01
맛있어요,2021-01-01,가장DT점,2021-01
맛나요,2021-01-01,가장DT점,2021-01
좋아요,2021-01-01,가장DT점,2021-01
주차장.. 맥날 이용 고객 아닌데도 이용하는 사람들이 많아서 정작 맥날 이용하는 사람들 이용할수가 없네요,2021-01-01,가장DT점,2021-01
좋아요,2021-01-01,가장DT점,2021-01
조아요,2021-01-01,가장DT점,2021-01
맥도날드는 진리지~,2021-01-01,가장DT점,2021-01
치즈버거가 진리,2021-01-01,가장DT점,2021-01
맛있어요 좋아요 ~ㅎ,2021-01-01,가장DT점,2021-01
넘 마싯서요ㅠㅠ,2021-01-01,가장DT점,2021-01
맛나요,2021-01-01,가장DT점,2021-01
맛있어요,2021-01-01,가장DT점,2021-01
좋아요,2021-01-01,가장DT점,2021-01
좋아요,2021-01-01,가장DT점,2021-01
최고,2021-01-01,가장DT점,2021-01
좋하요,2021-01-01,가장DT점,2021-01
맛있고 친절해요,2021-01-01,가장DT점,2021-01
굿,2021-01-01,가장DT점,2021-01
좋아요,2020-12-01,가장DT점,2020-12
친절해요,2020-12-01,가장DT점,2020-12
깔끔해요,2020-12-01,가장DT점,2020-12
주차공간이 넓어요,2020-12-01,가장DT점,2020-12
항상 와요,2020-12-01,가장DT점,2020-12
😀,2020-12-01,가장DT점,2020-12
😀,2020-12-01,가장DT점,2020-12
맛 친절,2020-12-01,가장DT점,2020-12
❤️,2020-12-01,가장DT점,2020-12
자주가요 좋아요,2020-12-01,가장DT점,2020-12
조아요,2020-12-01,가장DT점,2020-12
굿,2020-12-01,가장DT점,2020-12
치즈버거 맛집,2020-12-01,가장DT점,2020-12
치즈버거 짱,2020-12-01,가장DT점,2020-12
맥도날드 조아요~,2020-12-01,가장DT점,2020-12
햄버거 생각나면 항상 맥도날드가요,2020-12-01,가장DT점,2020-12
세종에없어서 대전올때마다 들러요 ㅋ좋아요,2020-12-01,가장DT점,2020-12
좋아요,2020-12-01,가장DT점,2020-12
굿,2020-12-01,가장DT점,2020-12
상하이버거 맥올데이로 굿,2020-12-01,가장DT점,2020-12
"드라이브도 있고 매장도 2층으로 크다.
친절도는 조금 아쉽다",2020-12-01,가장DT점,2020-12
맛있어요,2020-12-01,가장DT점,2020-12
좋아요,2020-12-01,가장DT점,2020-12
아침으로 맥머핀!! 쵝오!!,2020-12-01,가장DT점,2020-12
좋아요 맛있어요,2020-12-01,가장DT점,2020-12
좋아요.,2020-12-01,가장DT점,2020-12
맥도날드 해피밀10개,2020-12-01,가장DT점,2020-12
"카페는 안되지만
#맥카페 는 되는 현실,,",2020-12-01,가장DT점,2020-12
좋아요,2020-12-01,가장DT점,2020-12
빅맥세트 먹으로,2020-12-01,가장DT점,2020-12
빠르고 친절,2020-12-01,가장DT점,2020-12
디티점이라 유용하게 이용합니다ㅎㅎ,2020-12-01,가장DT점,2020-12
굿,2020-12-01,가장DT점,2020-12
굿,2020-12-01,가장DT점,2020-12
굿,2020-12-01,가장DT점,2020-12
맛있어서 자주가요,2020-12-01,가장DT점,2020-12
주문하고 바로 받아서 왜 이렇게 빨리 나오나 싶었는데 햄버거가 너무 눅눅했어요; 만든지 좀 된 것 같은 느낌,2020-12-01,가장DT점,2020-12
맛나요,2020-12-01,가장DT점,2020-12
맛있어요,2020-12-01,가장DT점,2020-12
좋아요,2020-12-01,가장DT점,2020-12
😀,2020-12-01,가장DT점,2020-12
친절해용,2020-12-01,가장DT점,2020-12
친절해요,2020-12-01,가장DT점,2020-12
짱,2020-11-01,가장DT점,2020-11
좋아요,2020-11-01,가장DT점,2020-11
친절,2020-11-01,가장DT점,2020-11
좋아요,2020-11-01,가장DT점,2020-11
맛있습니다~~~~^^,2020-11-01,가장DT점,2020-11
친절해요,2020-11-01,가장DT점,2020-11
굿,2020-11-01,가장DT점,2020-11
😀,2020-11-01,가장DT점,2020-11
😀,2020-11-01,가장DT점,2020-11
드라이브로 코로나 걱정없이 간식구입,2020-11-01,가장DT점,2020-11
좋아요,2020-11-01,가장DT점,2020-11
늘 맛있어요,2020-11-01,가장DT점,2020-11
"맛있어용 엄마집앞이라,매일감",2020-11-01,가장DT점,2020-11
조용하고 넓어서좋아요,2020-11-01,가장DT점,2020-11
참좋아요,2020-11-01,가장DT점,2020-11
감튀가 짭조름하니 맛있어요^^,2020-11-01,가장DT점,2020-11
"받자마자 차에서 먹어봤는데도
감튀가 너무 흐물했어요ㅜ",2020-11-01,가장DT점,2020-11
맛있고 친절해요,2020-11-01,가장DT점,2020-11
😍,2020-11-01,가장DT점,2020-11
좋아요~,2020-11-01,가장DT점,2020-11
굿,2020-11-01,가장DT점,2020-11
